,gene,importance
14210,gene=nifB_1,0.0
14211,gene=nifH1,0.0
14212,gene=nudC_6,0.0
14213,gene=pfkA2_2,0.0
14214,gene=dinJ_2,0.0
14215,gene=sipV_6,0.0
14216,gene=pctC_2,0.0
14217,gene=rluA_3,0.00015747087466081507
14218,gene=hss,2.758867989305799e-06
14219,gene=mec_1,0.0
14220,gene=spmA,1.663396331356831e-05
14221,gene=cotF_5,0.0
14222,gene=yafQ,1.4456096975334874e-05
14223,gene=uehA,0.0
14224,gene=ugpB_3,1.3653750663822782e-07
14225,gene=ros_3,0.0
14226,gene=ywdJ_1,5.695227170588746e-06
14227,gene=acr1_3,0.0
14228,gene=rfaF,0.0
14229,gene=spoVD,3.0122522833049394e-07
14230,gene=gltI_4,1.1489736022413506e-07
14231,gene=rsbU_43,0.0
14232,protein=PE family immunomodulator PE35,0.0
14233,gene=ddl,0.00016196295248943634
14234,gene=lon2,6.70701667507814e-06
14235,gene=ilvB2_1,5.717245788290462e-06
14236,gene=gppA,1.0128016715776233e-05
14237,gene=fimC_8,0.0
14238,gene=pgrR_15,0.0
14239,gene=nprM_3,0.0
14240,gene=mcpQ_21,0.0
14241,gene=adhT_5,0.0
14242,gene=epsN_3,3.923973027889941e-06
14243,gene=ycaD_2,0.0
14244,gene=ord_1,0.0
14245,gene=menD_3,0.0
14246,gene=yfhM_1,0.0
14247,gene=plcB_2,0.0
14248,gene=acm,6.270238443705901e-06
14249,gene=patA_5,1.1650051075419082e-05
14250,gene=glnQ_6,0.0
14251,gene=srlR_7,0.0
14252,gene=benM_8,0.0
14253,gene=aziB2,3.005686030126405e-07
14254,gene=agaA_2,0.0
14255,gene=fhuA_4,0.0
14256,gene=potF_2,0.0
14257,gene=secY,4.3017471249210984e-05
14258,gene=nepB,0.0
14259,protein=Actinorhodin polyketide putative beta-ketoacyl synthase 2,3.505456167493371e-06
14260,gene=ytcD,6.10752662690113e-05
14261,gene=yeeA,0.0
14262,gene=sfaG_1,0.0
14263,gene=mycP5,0.0
14264,gene=dcp_3,0.0
14265,gene=nhoA_4,0.0
14266,gene=zosA,1.839149703019616e-05
14267,gene=pgmB_2,0.0
14268,gene=proV_2,0.0
14269,gene=yhdW_2,0.0
14270,gene=garP_1,3.048004304725193e-09
14271,gene=metC_3,0.0
14272,gene=putA_3,0.0
14273,protein=Putative glutamate--cysteine ligase 2,8.31606185311786e-05
14274,protein=Carotenoid cleavage oxygenase,2.599666763937692e-07
14275,gene=hflD_2,0.0
14276,gene=cocE_6,0.0
14277,gene=bepE_3,0.0
14278,gene=gbh_2,0.0
14279,gene=magA_1,0.0
14280,gene=katE,1.4131317286791436e-06
14281,gene=mcpQ_22,0.0
14282,gene=tktB_3,0.0
14283,gene=nikC_2,0.0
14284,gene=truA_2,4.361538852131586e-05
14285,gene=vpr_5,0.0
14286,gene=bmr3_8,0.0
14287,gene=iga_6,4.141965923484271e-06
14288,gene=alr,3.7045308707803815e-05
14289,gene=dctB,6.35834072542147e-05
14290,gene=menD,3.165836838965897e-05
14291,gene=psbD,8.08963694259163e-06
14292,gene=bsmA,0.0
14293,gene=ydjF,0.0
14294,gene=soxG,0.0
14295,gene=gluD,0.0
14296,gene=pmfR_8,0.0
14297,gene=ebgA_1,0.0
14298,gene=degU_15,0.0
14299,gene=agaSK,0.0
14300,gene=bamB_6,3.5504055331598994e-05
14301,gene=yxdL_9,0.0
14302,gene=decR_3,0.0
14303,gene=fecI_4,0.0
14304,gene=nphR_7,0.0
14305,gene=cusA_4,0.0
14306,gene=tfaE_9,0.0
14307,gene=zraS_24,0.0
14308,gene=eryA,9.192111395826997e-22
14309,gene=malZ_3,0.0
14310,gene=pelC_1,0.0
14311,gene=ddrOP3_1,0.0
14312,gene=ce-ne1,0.0
14313,gene=ulaB,7.471438022097803e-07
14314,gene=proS_3,0.0
14315,gene=fliM,0.0
14316,gene=rpmE2,0.0
14317,gene=emrA,4.1415180308562585e-06
14318,gene=artQ_1,1.5722915141768212e-05
14319,gene=hspB,7.994403331462665e-06
14320,gene=yihG_3,0.0
14321,gene=sdaC_2,6.699646614962138e-05
14322,gene=cas9_1,0.0
14323,gene=comK_3,0.0
14324,gene=iolX_6,0.0
14325,gene=fbpC_1,0.0
14326,gene=slmA_5,0.0
14327,gene=yesO_11,0.0
14328,gene=glpX,7.299373025982829e-05
14329,gene=sap_2,0.0
14330,gene=cadC_1,5.686858188973778e-06
14331,gene=eccC_2,1.7853813915353446e-05
14332,gene=purK_2,6.299527087942346e-06
14333,gene=groS1_2,0.0
14334,gene=murB_2,0.0
14335,gene=ykqA,0.0
14336,gene=rocR_4,0.0
14337,gene=rutE_2,0.0
14338,gene=eutN,4.217349836127855e-05
14339,gene=araP_6,0.0
14340,gene=casB,0.0
14341,gene=ftsW_3,2.9085368967369495e-05
14342,gene=rnhA_3,0.0
14343,gene=ureB_3,0.0
14344,gene=afsR_14,0.0
14345,gene=yecS_12,0.0
14346,protein=NAD 5'-nucleotidase,0.0
14347,gene=levB_1,0.0
14348,gene=bphB_2,0.0
14349,gene=rfbE_3,0.0
14350,gene=phoP_5,9.793189021478875e-06
14351,gene=banIR,0.0
14352,gene=aceB_1,0.0
14353,gene=murE_1,2.8164774869642236e-05
14354,gene=ttuB_10,0.0
14355,gene=epmC_2,0.0
14356,gene=ssgB_4,0.0
14357,gene=rspR_12,0.0
14358,gene=ydaF_6,0.0
14359,gene=ycdF,2.5762873147483435e-05
14360,gene=fabG_5,3.547163462439344e-07
14361,gene=glnM_4,6.928396498875808e-06
14362,gene=mraY_2,0.0
14363,gene=pemA_2,0.0
14364,gene=tktB_1,0.0
14365,gene=isfD2,0.0
14366,protein=Hemolysin H3C,0.0
14367,gene=dauA_1,1.742951010824889e-07
14368,gene=hssR_2,0.0
14369,gene=baeB,0.0
14370,gene=papE_1,0.0
14371,gene=dnaK2,0.0001265180282613617
14372,gene=cyoA_2,0.0
14373,gene=ybiX,0.0
14374,gene=yjjP,0.0
14375,gene=yodJ,0.0
14376,gene=chiA2_1,0.0
14377,gene=dapA_2,1.1167756837432611e-05
14378,gene=masK_15,0.0
14379,gene=dnaJ_8,0.0
14380,gene=alkJ_4,0.0
14381,gene=ligd_2,0.0
14382,gene=sapA_1,0.0
14383,gene=davD_3,0.0
14384,gene=cspG_1,0.0
14385,gene=otcC,0.00011207114771242983
14386,gene=yhiM,0.0
14387,gene=pnp,1.670423559787091e-05
14388,gene=rnjA_3,0.0
14389,gene=xylG,1.995995341174605e-06
14390,gene=pdtaR_7,0.0
14391,gene=pcoE_1,0.0
14392,gene=eccC_6,0.0
14393,gene=dauR_1,0.0
14394,gene=symE_1,0.0
14395,gene=dapE_3,0.0
14396,gene=cmoM_2,0.0
14397,protein=Adenine deaminase,9.143843265625664e-06
14398,gene=cytR_8,6.713166216036058e-08
14399,gene=papA_1,0.0
14400,gene=zraR_28,0.0
14401,gene=nagG_1,0.0
14402,protein=Antitoxin VapB35,0.0
14403,gene=exuR_4,0.0
14404,gene=celA_4,0.0
14405,gene=msmE_8,0.0
14406,gene=dapA_8,0.0
14407,gene=lytG_4,7.927206451267413e-05
14408,gene=entC_2,0.0
14409,protein=Putative Rieske 2Fe-2S iron-sulfur protein/MSMEI_6242,1.0901702470720398e-05
14410,gene=yutF_1,0.0
14411,gene=yegS,8.224813526270927e-05
14412,gene=araQ_57,0.0
14413,gene=lon2_2,0.0
14414,protein=NADP-dependent 7-alpha-hydroxysteroid dehydrogenase,0.0
14415,gene=rnr_4,0.0
14416,gene=aroE_6,0.0
14417,gene=xerD_38,0.0
14418,protein=Tyrosine ammonia-lyase,0.0
14419,gene=masK_28,0.0
14420,gene=pcaR_5,1.4930361482875245e-06
14421,gene=stp_1,7.358059420408764e-07
14422,protein=Blue-light absorbing proteorhodopsin,0.0
14423,protein=Ribonuclease VapC11,0.0
14424,gene=eno_3,4.6932698781513167e-05
14425,gene=hpdA,3.856842528817987e-05
14426,gene=blaR1,1.9511493624755698e-05
14427,gene=nopX,0.0
14428,gene=rsfB_4,0.0
14429,gene=nusB_1,0.0
14430,protein=Vitamin K epoxide reductase,2.4012196508479887e-06
14431,gene=ubiE_7,0.0
14432,gene=pikAV_5,0.0
14433,gene=egtA_3,0.0
14434,gene=phnR_3,0.0
14435,gene=rmpB_1,0.0
14436,gene=ectB_3,0.0
14437,gene=thcD_7,0.0
14438,gene=fosA_2,0.0
14439,gene=yneA,0.0
14440,gene=recF_9,0.0
14441,gene=yckB_2,0.0
14442,gene=ytbE_3,0.0
14443,gene=gcdC_2,0.0
14444,gene=ldc,7.802870988543588e-06
14445,gene=tktB_2,0.0
14446,gene=lpfD_1,2.117963786039144e-05
14447,gene=ftsY_3,0.0
14448,gene=argR_1,1.6550809858733852e-05
14449,gene=mepA_6,0.0
14450,gene=aldA_1,0.0
14451,gene=macB_7,0.0
14452,gene=sph_1,1.5211214397215695e-05
14453,gene=acxA_1,0.0
14454,gene=apc3,2.7103444681494357e-05
14455,gene=adhR_5,0.0
14456,gene=rimI_8,0.0
14457,gene=yedA_2,0.0
14458,gene=pepC,1.3776378009797322e-06
14459,gene=thiY_4,0.0
14460,gene=fucO,0.0
14461,gene=opuAA_3,2.762372183677545e-06
14462,gene=yehU_12,0.0
14463,gene=tcpE_2,0.0
14464,gene=lolC,0.0
14465,gene=blc,5.351062750321248e-05
14466,gene=virF_5,0.0
14467,gene=rpsL_2,0.0
14468,gene=argC,0.0003223064433096407
14469,gene=potD_1,6.083923381109626e-06
14470,gene=yteP_25,0.0
14471,gene=rraB_2,0.0
14472,gene=nagJ_1,0.0
14473,gene=gtf2_2,0.0
14474,gene=limC_1,0.0
14475,gene=ftnA_1,0.0
14476,gene=ksgA_1,0.0
14477,gene=inlJ_10,2.553359380472272e-05
14478,gene=nicB_3,0.0
14479,gene=mlaA,8.168983700335089e-06
14480,gene=spxA_5,0.0
14481,gene=srrB_5,0.0
14482,gene=pchR_10,0.0
14483,gene=tmpC,0.00024910138648619244
14484,gene=atpG_1,1.1477006628171297e-07
14485,gene=yteP_35,0.0
14486,gene=rapH_1,0.0
14487,gene=tolC_1,5.297254528814773e-05
14488,gene=fucK_2,0.0
14489,gene=steT_2,1.5036198312680283e-06
14490,gene=styA_4,0.0
14491,gene=ybbH_5,1.3251345750428812e-05
14492,gene=dnaQ,2.9992452761806027e-05
14493,gene=smpB_3,0.0
14494,gene=wbpD_1,0.0
14495,gene=mlaE_1,3.139498775716911e-05
14496,gene=petE_5,0.0
14497,gene=arsC_2,3.126669198809957e-05
14498,gene=nikR_4,0.0
14499,gene=blr,0.0
14500,gene=galK,1.1030129132811675e-05
14501,gene=acr1_5,4.087974843587194e-06
14502,gene=tesA,0.0
14503,gene=gmuD_3,2.8328919941712566e-07
14504,gene=pdxK_3,0.0
14505,gene=lapB_7,0.0
14506,gene=fepD,2.095458645439543e-06
14507,gene=manP_2,0.0
14508,gene=narL_1,0.0
14509,gene=aruH_1,0.0
14510,gene=ctpB,0.0
14511,gene=stp_13,0.0
14512,gene=psaM_2,0.0
14513,gene=apc3_7,0.0
14514,gene=tetM_1,1.9699767189119896e-05
14515,gene=udk_1,1.2333150962315202e-06
14516,gene=gltB_2,9.074509828730798e-05
14517,gene=yscN_1,4.5027797663463894e-05
14518,gene=cqsS_3,0.0
14519,gene=ansP2_1,4.3971478066999807e-07
14520,gene=sodC_3,8.179666801980985e-06
14521,gene=norB_5,0.0
14522,gene=rop_3,0.0
14523,gene=hemE_5,0.0
14524,gene=gltA,2.4762258336686022e-05
14525,gene=tcmH_2,0.0
14526,gene=kasA_1,0.0
14527,gene=gcvA_1,3.385225900684239e-06
14528,gene=thrS_4,0.0
14529,gene=pdp,1.325948461007435e-06
14530,gene=recD_4,0.0
14531,gene=rsfA_4,0.0
14532,gene=susC_70,0.0
14533,gene=wzxE_1,0.0
14534,gene=nedA_1,7.967093743121359e-05
14535,gene=rimM_1,0.0
14536,gene=tfaE_5,0.0
14537,gene=slyA_7,0.0
14538,gene=lodB_2,2.7562956660835426e-07
14539,gene=parD1,0.0019256204580831683
14540,gene=wapA_4,0.0
14541,gene=yceM_1,1.731464473109416e-05
14542,gene=lsdB_3,0.0
14543,gene=csxA_1,0.0
14544,gene=pcaJ_3,0.0
14545,gene=araN_3,0.0
14546,gene=dnaC_1,8.063456703175459e-05
14547,gene=lacG_1,0.0
14548,gene=patB_3,0.0
14549,gene=yvoA_5,0.0
14550,gene=yodC_3,0.0
14551,gene=kinA_1,3.313709678545709e-06
14552,gene=amiC_1,7.090246724062841e-05
14553,gene=glgA1,0.0
14554,gene=folE_3,0.0
14555,gene=ybiR_1,0.0
14556,gene=pstC2_3,0.0
14557,gene=nfo_1,0.0
14558,gene=macA_5,0.0
14559,gene=eccCa1,0.0
14560,gene=phnE_6,0.0
14561,gene=aaeB_7,0.0
14562,gene=bcgIB_1,0.0
14563,gene=csbC_1,4.141372292099097e-07
14564,gene=fdoG_2,4.420201294018721e-06
14565,gene=thrA_1,0.0
14566,gene=hflC_3,0.0
14567,protein=Fluoroacetaldehyde dehydrogenase,0.0
14568,"protein=MIO-dependent tyrosine 2,3-aminomutase",0.0
14569,gene=dosC_4,0.0
14570,gene=bceA_4,1.2997394197252561e-05
14571,gene=xly_1,0.0
14572,gene=hisZ_2,0.0
14573,gene=rhaM,2.617601260566263e-05
14574,gene=mrsD,0.0
14575,gene=ribBA,6.823791941576111e-06
14576,protein=Long-chain-fatty-acid--CoA ligase FadD17,4.4410953980164304e-05
14577,gene=tlp_2,0.0
14578,gene=parE_6,0.0
14579,gene=tsaR_5,0.0
14580,gene=dctA_1,4.6724200165649384e-05
14581,gene=fbpC_3,0.0
14582,gene=rbsB_11,0.0
14583,gene=regX3_1,2.7702641174675795e-07
14584,gene=ltrA_7,8.742978779500043e-06
14585,gene=yteP_7,0.0
14586,gene=ompD_1,0.0
14587,gene=vgrG1_17,0.0
14588,gene=yehT_2,0.0
14589,gene=napA_2,0.0
14590,gene=tuaD_1,2.1056397992086065e-05
14591,gene=liaR_5,0.0
14592,gene=yohD,1.9549872531914802e-07
14593,gene=phoR_5,2.541769797819318e-07
14594,gene=ycf3_11,0.0
14595,gene=flaB_1,0.0
14596,gene=aac,3.066810529049642e-05
14597,gene=nanM_5,0.0
14598,gene=rtcB_3,3.9204770736368356e-05
14599,gene=opuD_3,0.0
14600,gene=lpfA_2,0.0
14601,gene=sigD_2,0.0
14602,gene=bktB_2,0.0
14603,gene=sepA,0.0
14604,gene=hemA,1.4060773684825998e-05
14605,protein=Cytochrome P450 105A3,0.0
14606,gene=rmlB_3,0.0
14607,gene=gumD_1,0.0
14608,gene=znuC_1,3.68046358037306e-07
14609,gene=rpfC_3,0.0
14610,gene=wecG_1,0.0
14611,gene=occT_3,0.0
14612,gene=polA_1,4.853586597500056e-05
14613,gene=rsbRD_6,0.0
14614,gene=iaaA_2,0.0
14615,gene=nikR_1,0.0
14616,gene=yciC,1.2929592351629117e-05
14617,gene=bg1,0.0
14618,gene=fadE_2,2.730944427930103e-05
14619,gene=nlhH_12,0.0
14620,gene=apeB_1,0.0
14621,gene=odhB_1,0.0
14622,gene=srrA_1,8.121572307509194e-05
14623,gene=aroH_5,0.0
14624,protein=Ribonuclease VapC32,0.0
14625,gene=yteP_37,0.0
14626,gene=feoA,3.6224924575698936e-06
14627,gene=chlN_1,1.0527544005608289e-05
14628,gene=pssA,0.0
14629,gene=ydfG,0.00011090289280156882
14630,gene=spvB,0.0
14631,gene=uctC_3,0.0
14632,gene=rob_1,0.0
14633,gene=paaF_1,0.0
14634,gene=rapI_2,0.0
14635,gene=yjgH_3,0.0
14636,gene=comP_2,0.0
14637,gene=nasR_3,0.0
14638,gene=serB_2,3.855191807279347e-05
14639,protein=Isocitrate lyase,3.937035872427665e-08
14640,gene=mcp4_3,3.542891053710871e-07
14641,gene=lipY,0.0
14642,gene=knt,0.0
14643,gene=papH_6,0.0
14644,gene=rbsA_11,6.335020036553129e-05
14645,gene=cnrA_1,0.0
14646,gene=mshD,0.0022687315901818803
14647,gene=braC_6,5.718951248293228e-07
14648,gene=glgC_1,0.0
14649,gene=btuB_14,1.3798337064524452e-06
14650,gene=hyaA,0.0004079550819850659
14651,gene=ald_3,0.0
14652,gene=masK,0.0
14653,gene=arsR2_1,0.0
14654,gene=azoR_3,0.0
14655,gene=soxB_3,0.0
14656,gene=ctaB,0.0
14657,gene=puuB_5,0.0
14658,protein=Hydrolase,0.0
14659,gene=acs_2,3.9069115834915656e-05
14660,gene=dacA,6.7636233281700265e-06
14661,gene=lpfC'_1,1.8899867912592219e-06
14662,gene=yhhQ_2,0.0
14663,protein=Penicillin acylase,9.326046878043885e-05
14664,gene=cph2_18,0.0
14665,gene=dhaK_2,0.0
14666,gene=mprF_2,2.199337750862601e-06
14667,gene=trmK_1,0.0
14668,gene=mdtL_3,0.0
14669,gene=srfAB,0.0003675880404979528
14670,gene=mshA_4,3.268782608001969e-05
14671,gene=yolA,0.0
14672,gene=nshR_1,0.0
14673,gene=yidD,3.4176339862015447e-06
14674,gene=yofA_1,0.0
14675,gene=lss_1,0.00010552699269393193
14676,gene=btr_19,0.0
14677,gene=rluF_2,0.0
14678,gene=prk,0.0
14679,gene=ttgB_2,0.0
14680,gene=acnM,0.0
14681,gene=oppD_1,1.112823384544524e-05
14682,gene=fecB_1,0.0
14683,gene=rfbD_2,0.0
14684,gene=pheT_4,0.0
14685,gene=gumK_1,0.0
14686,gene=esxG_3,8.486049664442738e-06
14687,gene=regX3_2,8.06968319614545e-06
14688,gene=bmrR_4,0.0
14689,gene=clpP1,3.647503615829226e-05
14690,gene=cbgA_2,0.0
14691,gene=yhdE,4.211578416323902e-06
14692,gene=spsB_4,0.0
14693,gene=fbaB,0.0
14694,gene=fucK_1,0.0
14695,gene=fhuC,0.0002989742396367819
14696,gene=ruvA_5,0.0
14697,protein=Folate-biopterin transporter,1.4559111190127332e-05
14698,gene=smc_14,0.0
14699,gene=uhpT_1,0.0
14700,gene=hcaT,0.0
14701,gene=pksN_5,0.0
14702,gene=ribY_1,0.0
14703,gene=pds_3,0.0
14704,gene=lptC,1.0654898842206446e-06
14705,gene=dapB_2,7.759119949719294e-06
14706,gene=creC,1.1945989111710052e-07
14707,gene=dacA_5,0.0
14708,gene=knt_1,0.0
14709,gene=relB_1,0.0
14710,gene=paeR7IM_1,0.0
14711,gene=rhaM_1,0.0
14712,gene=crtN_3,0.0
14713,gene=ycf3_7,0.0
14714,gene=mcpC_3,0.0
14715,gene=vgrG1_2,1.5799820712879207e-06
14716,gene=PPE3,0.0
14717,gene=araP_8,0.0
14718,gene=hppA,0.0
14719,gene=occM_6,0.0
14720,gene=chbG_1,0.0
14721,gene=fdhF_7,0.0
14722,gene=fliH_1,0.0
14723,gene=dpp7_3,0.0
14724,gene=cdhA_6,0.0
14725,gene=paaJ_2,0.0
14726,gene=ccdA,0.0
14727,gene=fcuA_3,0.0
14728,gene=phnA,1.9557400972084047e-05
14729,gene=sfaA_1,0.0
14730,gene=bsaA_1,0.0
14731,gene=ydiV_1,1.146692699400071e-05
14732,gene=ompR_7,0.0
14733,gene=gsiC,0.00014229971763740423
14734,gene=ribZ_6,1.7898607379195694e-06
14735,gene=chrC,0.0
14736,gene=cotE,0.0
14737,gene=yxdL,7.021827374095679e-05
14738,gene=hyfA_2,0.0
14739,gene=dadA1,2.0652704498540463e-05
14740,gene=esxW,4.137057044516511e-06
14741,gene=iolX_7,0.0
14742,gene=cdaR_4,0.0
14743,gene=yndE,8.05965681212938e-06
14744,gene=ccmF_1,4.3669792201708816e-06
14745,gene=uctC_9,0.0
14746,gene=atoE_1,0.0
14747,gene=rplN,0.00027763116759104653
14748,gene=cpcG,0.0
14749,gene=amy_2,0.0
14750,gene=mrpA_5,0.0
14751,gene=subB_4,0.0
14752,gene=sigG_2,0.0
14753,gene=dadD,3.897336717616239e-05
14754,gene=nhhA_2,0.0
14755,gene=cfiB_3,0.0003928824639001913
14756,gene=yezG_6,0.0
14757,gene=yoaH_2,5.322955598956974e-06
14758,gene=folD_3,0.0
14759,gene=livQ_2,0.0
14760,gene=metJ_2,0.0
14761,gene=rps1_1,0.0
14762,gene=yfcQ_4,0.0
14763,gene=dtpT_4,0.0
14764,gene=hybO,3.9420687701188497e-07
14765,gene=betT,2.5125933695340156e-06
14766,gene=lytR_5,0.0
14767,gene=trg,0.0
14768,gene=araQ_18,0.0
14769,gene=fadM_3,0.0
14770,gene=fabG_10,4.715443040508262e-05
14771,gene=skfB_1,0.0
14772,gene=pcoC_2,0.0003568825376636809
14773,gene=ywqE_3,0.0
14774,gene=amj_2,0.0
14775,gene=cckA_10,0.0
14776,gene=uxaB_2,0.0
14777,gene=nrdE1_1,0.0
14778,gene=barA_4,0.0
14779,gene=dgoT_2,0.0
14780,gene=todT_3,0.0
14781,gene=aseR,0.0
14782,gene=hns_2,6.0735836927407254e-05
14783,gene=ynjE_1,0.0
14784,gene=fmdA_2,0.0
14785,gene=tuaC_2,0.0
14786,gene=sseA_3,0.0
14787,gene=tetR_5,0.0
14788,gene=dthD,2.0328467325780356e-06
14789,gene=xerD_17,0.0
14790,gene=pseB,1.0964362876429301e-05
14791,gene=kinE,5.347275050835438e-05
14792,gene=abo_9,0.0
14793,gene=pipB2_1,8.707270437859475e-05
14794,gene=cbxSC,7.362037998724531e-07
14795,gene=linA,0.0
14796,gene=zmp1,0.0
14797,gene=lipO_23,0.0
14798,gene=pdtaS_3,0.0
14799,gene=acrB,0.0
14800,gene=glk_2,0.0
14801,gene=gerAA_9,0.0
14802,gene=ltnA2,0.0
14803,gene=thiT_1,0.0
14804,gene=glpE_3,5.21221525430519e-09
14805,gene=serB1_1,0.0
14806,gene=pfdA_1,1.662621053303177e-05
14807,gene=opuAB_5,0.0
14808,gene=cra_1,8.175828318112123e-06
14809,gene=kaiC_4,0.0
14810,gene=aerA,0.0
14811,gene=aphA_1,2.2553807198314667e-06
14812,gene=pmoA1_1,0.0
14813,gene=ompR_4,3.95550407423868e-07
14814,gene=cbiJ,3.2474968254573246e-06
14815,gene=cbiM_2,4.514747185188309e-06
14816,protein=PPE family protein PPE18,0.0
14817,gene=msbA_1,0.0
14818,gene=smc_9,2.436279053588993e-07
14819,gene=recF,9.301705766198798e-05
14820,gene=bcpB_2,0.0
14821,gene=icsA_11,0.0
14822,gene=rsmI_1,0.0
14823,gene=crtI_3,1.0852544879043624e-05
14824,gene=cenA_2,0.0
14825,gene=mazF_2,0.0
14826,gene=pth,1.0996494882703535e-05
14827,gene=panD_2,0.0
14828,gene=walK_9,0.0
14829,gene=nodM_3,0.0
14830,gene=tcyL_1,2.066686447998005e-06
14831,gene=fecI_9,6.651987524259656e-06
14832,gene=mreC,2.2422561732334625e-05
14833,gene=mexB_4,0.0
14834,gene=mtnD,7.359375185884747e-06
14835,gene=nprA_2,0.0
14836,gene=yteP_13,0.0
14837,gene=esiB_4,0.0001059061562057666
14838,protein=Isoxanthopterin deaminase,0.0
14839,gene=bdlA_2,0.0
14840,gene=ccmE_3,0.0
14841,gene=nrfH_1,0.0
14842,gene=phoK,0.0
14843,gene=lprN_7,0.0
14844,gene=cphB,7.189885507998296e-05
14845,gene=fnbA,0.0
14846,gene=xynB_2,0.0
14847,gene=mtr_4,0.0
14848,protein=Polyprenol-phosphate-mannose-dependent alpha-(1-2)-phosphatidylinositol mannoside mannosyltransferase,7.008590608018947e-05
14849,gene=penA,0.0001807777934305971
14850,gene=hpf_2,2.0047285224234726e-05
14851,gene=tal_5,0.0
14852,gene=kynB_2,0.0
14853,gene=ymdB_3,0.0
14854,gene=drrA_16,0.0
14855,gene=rsbU_44,0.0
14856,gene=ywcE,0.0
14857,gene=rbr1_1,0.0
14858,gene=eccE5_2,6.268114287402502e-07
14859,gene=gcvH,0.00013149982266767634
14860,gene=ptxA,3.133858148768838e-06
14861,gene=rsmD_2,0.0
14862,gene=lprA_2,0.0
14863,gene=kdsC_1,0.0
14864,gene=sdpC_2,0.0
14865,gene=yceD_3,5.441990500670594e-05
14866,gene=liaR_3,1.4605512954241594e-05
14867,gene=gluP,0.0
14868,gene=spo0A_2,7.755300037081991e-06
14869,gene=pbpE_4,0.0
14870,gene=rex,9.096752133637138e-07
14871,gene=gdhB_3,0.0
14872,gene=corC_5,0.0
14873,protein=Bacterial leucyl aminopeptidase,1.728520872936331e-05
14874,gene=nrgA,7.599389584939092e-07
14875,gene=rocR_2,0.0
14876,gene=cirA_11,0.0
14877,gene=espC,0.0
14878,gene=potD_7,0.0
14879,gene=epsL_5,0.0
14880,gene=ybhI_2,0.0
14881,gene=bsdB,3.253076680324094e-05
14882,gene=yknZ,2.3915607251435748e-05
14883,gene=metR_2,0.0
14884,gene=pknH,6.005408710896393e-05
14885,gene=frwD,1.9786035797859055e-05
14886,gene=modB_4,0.0
14887,gene=pepC_3,1.6623187322053468e-05
14888,gene=ykoC_1,1.4816165011454203e-06
14889,gene=dltC,0.0
14890,gene=lacZ,0.0013681662757497664
14891,gene=recN_2,0.0
14892,gene=thpA_1,0.0
14893,gene=rsmC_1,3.374186900067053e-05
14894,gene=pduA,5.514133279105747e-07
14895,gene=egtA_1,0.0
14896,gene=gpr_8,0.0
14897,gene=trpB,0.0006966831520093018
14898,gene=carA_4,0.0
14899,gene=creD,0.0
14900,gene=rclR_3,0.00014536384811417505
14901,gene=bamHIM_5,0.0
14902,gene=comEA_1,3.047233347068267e-06
14903,gene=xylC_1,0.0
14904,gene=fpgS_3,0.0
14905,gene=lppA_2,0.0
14906,gene=lgrD_10,0.0
14907,gene=pinR_2,0.0
14908,gene=chp2_2,0.0
14909,gene=proA_1,1.1037146708914359e-06
14910,gene=rapF,0.0
14911,gene=smc_10,0.0
14912,gene=copB,0.0
14913,gene=cls_2,0.0
14914,gene=fcl_1,2.9277919405899425e-07
14915,gene=livH_28,0.0
14916,gene=yveA_3,7.852744958220053e-05
14917,gene=zraR_29,0.0
14918,gene=dauC_2,0.0
14919,gene=ribN_5,0.0
14920,gene=glyQS,0.0004387056587231486
14921,gene=qrcA_1,0.0
14922,gene=ackA_3,0.0
14923,gene=susC_43,0.0
14924,gene=pobB_4,0.0
14925,protein=Oleate hydratase,7.982093011256834e-06
14926,gene=lipO_21,0.0
14927,gene=yxeB_3,0.0
14928,protein=Putative antitoxin VapB10,0.0
14929,gene=btuB_1,5.757361602547086e-06
14930,gene=ykoT,5.516845198223471e-06
14931,gene=ybcI,2.980127828078872e-07
14932,gene=bcpA_2,3.83081297567789e-05
14933,gene=nuoE_2,9.861042146094191e-08
14934,gene=pelE_1,0.0
14935,gene=lacF_18,0.0
14936,gene=zapC_1,0.0
14937,gene=xynD_2,2.2400808778485044e-08
14938,gene=iolJ,0.0
14939,gene=caiD_6,0.0
14940,gene=rsmG,3.964305368199039e-05
14941,gene=dehH1_2,0.0
14942,gene=lpxT_2,0.0
14943,gene=dut_1,0.00017292954462589584
14944,gene=gpmB_1,0.0
14945,gene=bepF_3,0.0
14946,gene=pbuE_3,0.0
14947,gene=silE_4,0.0
14948,gene=apr_5,0.0
14949,gene=rsgA_2,4.653788643265361e-06
14950,gene=pglD,4.5678983039334395e-05
14951,gene=pyrH_2,0.0
14952,gene=gbpR_17,0.0
14953,gene=phnF_1,0.0
14954,gene=paiA_5,0.0
14955,gene=dmlR_28,1.932499074827833e-07
14956,gene=mviN,0.0
14957,gene=divK_2,4.1379965467718196e-07
14958,gene=fliD_3,0.0
14959,gene=liaR_8,1.358497545394807e-06
14960,gene=thrB_4,1.432580191044022e-07
14961,gene=pcaR_7,0.0
14962,gene=fabH_5,2.8630485012468137e-05
14963,gene=intA_6,0.0
14964,gene=fcf1_1,0.0
14965,gene=dmlR_16,0.0
14966,gene=patA_6,0.0
14967,gene=pepP_1,0.0
