phage,host,phage_name,host_name,label,prob
NC_031933,CP027541,"Salmonella phage 118970_sal2, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.007111218
MH576976,CP027541,"Gordonia phage Teatealatte, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.461017354
NC_031064,CP027541,"Lactococcus phage 98201, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.015136876
NC_031061,CP027541,"Gordonia phage Nymphadora, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.821448922
NC_031060,CP027541,"Gordonia phage JSwag, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.767630801
MH371111,CP027541,"Microbacterium phage Quaker, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.540120983
MH371118,CP027541,"Microbacterium phage KayPaulus, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.52640997
MG925352,CP027541,"Microbacterium phage Nattles, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.621745986
MG757163,CP027541,"Streptomyces phage OzzyJ, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.795189721
NC_017985,CP027541,"Salmonella phage SPN9CC, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.384421029
MK305885,CP027541,"Gordonia phage Mulch, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.555961398
NC_019929,CP027541,"Erwinia phage phiEaH2, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.4679297
MH910036,CP027541,"Arthrobacter phage Hestia, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.856886236
KX557273,CP027541,"Gordonia phage BatStarr, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.821448922
KX557272,CP027541,"Gordonia phage Bantam, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.848261864
KX557274,CP027541,"Gordonia phage CaptainKirk2, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.838195922
MG839015,CP027541,"Microbacterium phage Aubergine, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.728272872
NC_007064,CP027541,"Staphylococcus phage 92, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.023361345
NC_007065,CP027541,"Staphylococcus phage X2, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.007419595
NC_007062,CP027541,"Staphylococcus phage 52A, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.014450475
NC_007063,CP027541,"Staphylococcus phage 88, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.023361345
NC_007060,CP027541,"Staphylococcus phage 55, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.017369155
NC_007061,CP027541,"Staphylococcus phage 29, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.009820846
NC_029098,CP027541,"Streptomyces phage Jay2Jay, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.478318994
NC_023009,CP027541,"Staphylococcus phage Sb-1, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.003364389
NC_030915,CP027541,"Gordonia phage Orchid, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.296387489
MG839016,CP027541,"Microbacterium phage AxiPup, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.644051433
MG839019,CP027541,"Microbacterium phage Hamlet, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.566164778
MG839018,CP027541,"Microbacterium phage Espinosa, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.694024905
KY471268,CP027541,"Gordonia phage Huffy, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.554729679
KY471269,CP027541,"Gordonia phage DinoDaryn, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.554729679
NC_031109,CP027541,"Gordonia phage Jumbo, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.41403884
NC_031107,CP027541,"Erwinia phage vB_EamM_Asesino, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.477381382
NC_031929,CP027541,"Streptococcus phage phiARI0468-1, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.064888009
NC_031925,CP027541,"Salmonella phage BPS11Q3, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.009684571
NC_031923,CP027541,"Streptococcus phage phiARI0468-2, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.093343038
NC_031920,CP027541,"Streptococcus phage phiARI0004, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.144422333
NC_028774,CP027541,"Klebsiella phage Sushi, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.272959247
MH371109,CP027541,"Microbacterium phage Lyell, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.788791174
MG925345,CP027541,"Microbacterium phage Koji, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.667519881
MG925347,CP027541,"Microbacterium phage Lucky3, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.686765178
MG925343,CP027541,"Microbacterium phage Golden, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.686765178
NC_018843,CP027541,"Salmonella phage SSU5, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.470366834
MH834598,CP027541,"Arthrobacter phage Auxilium, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.913172275
MH744424,CP027541,"Gordonia phage Turuncu, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.753490674
KU998248,CP027541,"Gordonia phage Utz, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.746402097
KU998249,CP027541,"Gordonia phage Soups, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.69064094
KU998240,CP027541,"Gordonia phage Woes, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.930688027
KU998243,CP027541,"Gordonia phage Kvothe, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.519177275
KU998244,CP027541,"Gordonia phage Smoothie, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.954075436
KU998245,CP027541,"Gordonia phage OneUp, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.945708362
KU998246,CP027541,"Gordonia phage ClubL, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.953094956
KU998247,CP027541,"Gordonia phage Bachita, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.919772745
NC_028917,CP027541,"Staphylococcus phage 3MRA, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.083432118
NC_016763,CP027541,"Salmonella phage SE2, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.050093398
NC_010463,CP027541,"Enterobacteria phage Fels-2, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.261484059
MH271306,CP027541,"Rhodococcus phage Nancinator, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.762014129
MH271305,CP027541,"Gordonia phage Morrissey, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.55509065
MH271302,CP027541,"Gordonia phage Margaret, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.684265346
MH271301,CP027541,"Microbacterium phage Krampus, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.776939051
MH271308,CP027541,"Microbacterium phage Percival, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.415641737
MH271309,CP027541,"Rhodococcus phage Phrankenstein, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.752302729
NC_028670,CP027541,"Klebsiella phage vB_KpnP_KpV41, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.272184289
NC_025460,CP027541,"Staphylococcus phage phiSa119, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.015385028
NC_031269,CP027541,"Gordonia phage Yeezy, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.870203114
NC_031265,CP027541,"Gordonia phage Guacamole, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.798417249
NC_031267,CP027541,"Gordonia phage Lucky10, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.963650024
MG839024,CP027541,"Microbacterium phage Peppino, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.699115924
MG839022,CP027541,"Microbacterium phage Ludgate, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.745851305
MG839023,CP027541,"Microbacterium phage Peep, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.634609464
MG839021,CP027541,"Microbacterium phage Knox, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.650085503
MG839028,CP027541,"Microbacterium phage Tenda, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.714409421
MG839029,CP027541,"Microbacterium phage Ilzat, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.665406893
MK308637,CP027541,"Microbacterium phage Schubert, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.602735219
NC_007057,CP027541,"Staphylococcus phage 96, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.004344781
NC_007056,CP027541,"Staphylococcus phage EW, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.012201798
NC_007055,CP027541,"Staphylococcus phage 37, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.020295606
NC_016073,CP027541,"Salmonella phage SFP10, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.138695555
NC_031915,CP027541,"Streptococcus phage phiARI0468-4, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.062035159
MG593800,CP027541,"Streptomyces phage AbbeyMikolon, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.439201023
NC_028760,CP027541,"Klebsiella phage KLPN1, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.247515859
NC_031004,CP027541,"Gordonia phage Nyceirae, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.910901147
NC_031007,CP027541,"Erwinia phage vB_EamM_EarlPhillipIV, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.371299896
NC_031008,CP027541,"Staphylococcus phage SLPW, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.096879252
NC_013648,CP027541,"Enterococcus phage phiFL3A, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.020899471
KU998252,CP027541,"Gordonia phage PatrickStar, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.296387489
KU998251,CP027541,"Gordonia phage KatherineG, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.709937379
KU998250,CP027541,"Gordonia phage Rosalind, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.745665711
NC_026607,CP027541,"Salmonella phage STP4-a, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.029469924
NC_005340,CP027541,"Enterobacteria phage PsP3, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.299764561
MH513974,CP027541,"Gordonia phage LastResort, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.742243716
MH513979,CP027541,"Gordonia phage Pollux, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.814936142
NC_009875,CP027541,"Staphylococcus phage SAP-2, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.091431072
NC_024375,CP027541,"Listeria phage LP-026, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.033459327
MH271318,CP027541,"Gordonia phage Trine, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.561234505
MH271311,CP027541,"Rhodococcus phage Rasputin, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.747937443
MH271313,CP027541,"Gordonia phage Suzy, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.554173338
MH271314,CP027541,"Rhodococcus phage Swann, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.748071127
MH025890,CP027541,"Gordonia phage Djokovic, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.597712743
NC_007917,CP027541,"Clostridium phage phi CD119, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.023023917
MH651185,CP027541,"Gordonia phage Phistory, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.982086143
MH651182,CP027541,"Gordonia phage Neville, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.802372699
MH651181,CP027541,"Microbacterium phage Minima, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.553193952
MH651189,CP027541,"Gordonia phage Schmidt, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.503092001
NC_024383,CP027541,"Listeria phage LP-083-2, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.02305685
NC_024384,CP027541,"Listeria phage LP-030-3, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.018774442
MG839030,CP027541,"Microbacterium phage Balsa, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.565444288
NC_007048,CP027541,"Staphylococcus phage 69, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.019750107
NC_025453,CP027541,"Enterococcus phage EFC-1, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.015343915
MF324905,CP027541,"Rhodococcus phage Alatin, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.739791907
MF324904,CP027541,"Rhodococcus phage RexFury, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.713274511
MF324902,CP027541,"Rhodococcus phage Krishelle, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.765568202
MF324901,CP027541,"Rhodococcus phage Naiad, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.739791907
MF324900,CP027541,"Rhodococcus phage StCroix, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.739791907
NC_031097,CP027541,"Gordonia phage Zirinka, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.731332263
NC_023595,CP027541,"Enterococcus phage IME_EF3, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.011077352
NC_031907,CP027541,"Streptococcus phage phiARI0746, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.06477363
NC_031901,CP027541,"Streptococcus phage phiARI0131-1, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.078326262
NC_028754,CP027541,"Salmonella phage Shivani, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.00771307
NC_004615,CP027541,"Staphylococcus phage 11, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.014265416
NC_031017,CP027541,"Lactococcus phage 63301, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.015873016
NC_031013,CP027541,"Lactococcus phage 28201, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.019948101
NC_031010,CP027541,"Erwinia phage vB_EamM_Kwan, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.555330528
NC_012784,CP027541,"Staphylococcus phage phiPVL-CN125, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.012201798
NC_028856,CP027541,"Bacillus phage Stahl, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.006447723
NC_005282,CP027541,"Enterobacteria phage Felix 01, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.004219462
NC_005356,CP027541,"Staphylococcus phage 77, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.014185925
MH371124,CP027541,"Microbacterium phage VitulaEligans, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.533405714
NC_009817,CP027541,"Lactococcus phage KSY1, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.030920702
NC_009811,CP027541,"Listeria phage A511, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.012863397
NC_009810,CP027541,"Listeria phage A500, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.017560847
NC_010147,CP027541,"Staphylococcus phage phiMR11, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.010801238
NC_027360,CP027541,"Enterobacteriaphage UAB_Phi87, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.070052758
MK524495,CP027541,"Rhodococcus phage Belenaria, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.762014129
NC_019417,CP027541,"Salmonella phage SPN19, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.364542224
MK433267,CP027541,"Gordonia phage Butterball, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.885077678
MK433264,CP027541,"Gordonia phage Tiamoceli, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.561824165
MK433265,CP027541,"Gordonia phage Exiguo, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.861270014
MK433263,CP027541,"Gordonia phage FelixAlejandro, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.911079947
MK433261,CP027541,"Gordonia phage Msay19, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.92710182
MG944216,CP027541,"Microbacterium phage Pajaza, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.576417703
NC_031239,CP027541,"Gordonia phage Vivi2, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.66936257
NC_031942,CP027541,"Streptococcus phage phiARI0462, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.077374445
NC_031946,CP027541,"Salmonella Phage 103203_sal5, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.308530565
MG872834,CP027541,"Gordonia phage Confidence, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.8019996
MF919542,CP027541,"Gordonia phage Patio, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.772776426
MG099935,CP027541,"Gordonia phage Anamika, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.965230673
MG099939,CP027541,"Gordonia phage BENtherdunthat, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.874579959
NC_031247,CP027541,"Gordonia phage BetterKatz, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.596427183
NC_031246,CP027541,"Klebsiella phage vB_KpnP_KpV71, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.286081829
NC_031249,CP027541,"Gordonia phage UmaThurman, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.933810491
MK450435,CP027541,"Gordonia phage Hello, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.954156112
MH779499,CP027541,"Gordonia phage Buggaboo, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.644442171
MH651190,CP027541,"Streptomyces phage Thestral, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.550334162
NC_025442,CP027541,"Salmonella phage Chi, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.588424641
NC_016653,CP027541,"Rhodococcus phage RER2, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.64574899
MK279899,CP027541,"Arthrobacter phage Maja, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.906317945
NC_031023,CP027541,"Streptococcus virus 9874, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.006216241
NC_031021,CP027541,"Salmonella phage MA12, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.05343066
NC_019488,CP027541,"Salmonella phage RE-2010, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.322084405
MH509447,CP027541,"Microbacterium phage Eden, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.701082537
MH509446,CP027541,"Gordonia phage DelRio, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.625936932
NC_022090,CP027541,"Staphylococcus phage vB_SauM_Remus, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.017327683
KX712237,CP027541,"Rhodococcus phage Partridge, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.824263091
KU963262,CP027541,"Gordonia phage Benczkowski14, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.399155995
NC_028926,CP027541,"Bacillus phage Palmer, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.050242356
MH834599,CP027541,"Microbacterium phage Bernstein, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.630988764
NC_028816,CP027541,"Klebsiella phage vB_KpnP_SU503, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.342819588
MH834596,CP027541,"Microbacterium phage Armstrong, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.535761996
MH834595,CP027541,"Arthrobacter phage Andrew, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.529068666
NC_024387,CP027541,"Listeria phage LP-101, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.041062802
NC_020080,CP027541,"Klebsiella phage KP27, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.108967243
MK433272,CP027541,"Gordonia phage IDyn, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.692793418
MK433275,CP027541,"Gordonia phage EMsquaredA, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.879004745
NC_025443,CP027541,"Salmonella phage 9NA, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.069704469
NC_003288,CP027541,"Staphylococcus phage phiETA, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.016646369
MK061410,CP027541,"Gordonia phage Eyes, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.814372573
MH450132,CP027541,"Gordonia phage SketchMex, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.734910781
NC_010495,CP027541,"Salmonella phage E1, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.125335521
NC_031255,CP027541,"Gordonia phage Schnabeltier, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.83547159
NC_031250,CP027541,"Salmonella phage BP63, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.077669645
NC_031251,CP027541,"Gordonia phage SoilAssassin, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.770784732
NC_031258,CP027541,"Salmonella phage BP12A, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.324518518
NC_031094,CP027541,"Streptococcus virus 9872, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.006216241
NC_007049,CP027541,"Staphylococcus phage 53, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.017332643
MH045563,CP027541,"Microbacterium phage Robinson, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.648786487
NC_002667,CP027541,"Lactococcus prophage bIL286, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.016324308
NC_029026,CP027541,"Enterococcus phage EFLK1, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.074126562
NC_019506,CP027541,"Clostridium phage phiCP13O, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.013492063
NC_030920,CP027541,"Bacillus phage Eldridge, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.023673852
NC_016166,CP027541,"Gordonia phage GTE7, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.64645099
NC_009231,CP027541,"Clostridium phage phiC2, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.01994852
NC_019511,CP027541,"Staphylococcus phage SA11, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.036944444
NC_019513,CP027541,"Staphylococcus phage SMSAP5, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.092712813
MK376957,CP027541,"Gordonia phage Duffington, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.678327633
NC_028862,CP027541,"Staphylococcus phage vB_SauS_phi2, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.009126984
NC_019422,CP027541,"Clostridium phage phiMMP04, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.029034032
NC_009904,CP027541,"Enterococcus phage phiEF24C, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.052787475
NC_021326,CP027541,"Staphylococcus phage StauST398-1, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.057967564
NC_021323,CP027541,"Staphylococcus phage StauST398-2, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.009126984
NC_028870,CP027541,"Klebsiella phage vB_KpnP_SU552A, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.289099897
MH271295,CP027541,"Gordonia phage Ebert, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.837565242
MH271296,CP027541,"Gordonia phage Emperor, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.724616774
MH271297,CP027541,"Rhodococcus phage Erik, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.76627961
MH271291,CP027541,"Rhodococcus phage Alpacados, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.774910989
MH271292,CP027541,"Microbacterium phage AnnaSerena, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.784739835
NC_021783,CP027541,"Salmonella phage iEPS5, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.71242477
MH271299,CP027541,"Rhodococcus phage Gollum, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",0,0.75377961
